Gene,label
ENSG00000196923,Actin filaments;Focal adhesion sites
ENSG00000196924,Actin filaments;Cytosol;Plasma membrane
ENSG00000196937,Golgi apparatus
ENSG00000197062,Nucleus
ENSG00000197081,Golgi apparatus;Vesicles
ENSG00000197122,Cytosol;Plasma membrane
ENSG00000197157,Cytosol
ENSG00000197183,Nucleoplasm
ENSG00000197223,Nucleoli;Nucleus
ENSG00000197249,Vesicles
ENSG00000197265,Nucleoplasm
ENSG00000197312,Cytosol;Nucleoplasm
ENSG00000197451,Nucleoplasm
ENSG00000197576,Nuclear bodies
ENSG00000197601,Peroxisomes
ENSG00000197712,Cytosol;Golgi apparatus;Nucleus
ENSG00000197728,Cytosol;Endoplasmic reticulum;Nucleoli
ENSG00000197763,Cytosol;Nucleoplasm
ENSG00000197771,Nucleoplasm
ENSG00000197780,Nucleoli;Nucleus
ENSG00000197879,Plasma membrane
ENSG00000197956,Cytosol;Plasma membrane
ENSG00000198026,Nucleoplasm
ENSG00000198081,Nucleus
ENSG00000198087,Cytosol;Plasma membrane
ENSG00000198160,Nucleoplasm
ENSG00000198162,Golgi apparatus
ENSG00000198218,Nucleoplasm
ENSG00000198231,Nuclear speckles
ENSG00000198356,Nucleoli;Nucleus
ENSG00000198492,Cytosol
ENSG00000198498,Nucleoli
ENSG00000198517,Nucleoplasm
ENSG00000198554,Nucleoplasm
ENSG00000198556,Nucleoplasm
ENSG00000198561,Plasma membrane
ENSG00000198563,Nuclear speckles
ENSG00000198586,Nucleus
ENSG00000198721,Peroxisomes
ENSG00000198730,Nucleoplasm
ENSG00000198736,Nucleoplasm
ENSG00000198783,Nucleoplasm
ENSG00000198824,Nucleoplasm
ENSG00000198848,Endoplasmic reticulum
ENSG00000198862,Cytosol
ENSG00000198912,Nucleus
ENSG00000198914,Nucleus
ENSG00000198920,Centrosome;Cytosol
ENSG00000198945,Nucleoli;Nucleus
ENSG00000203667,Mitochondria
ENSG00000204120,Cytosol
ENSG00000204186,Nucleoplasm
ENSG00000204209,Nuclear bodies;Nucleus
ENSG00000204256,Nuclear speckles
ENSG00000204356,Nuclear bodies;Nucleoplasm
ENSG00000204394,Cytosol
ENSG00000204463,Cytosol;Nucleoplasm
ENSG00000204569,Nuclear bodies;Nucleoplasm
ENSG00000204574,Cytosol
ENSG00000204628,Cytosol;Nucleoplasm
ENSG00000204740,Golgi apparatus
ENSG00000204842,Cytosol
ENSG00000205078,Intermediate filaments
ENSG00000205189,Nucleoplasm
ENSG00000205220,Cytosol
ENSG00000205302,Endosomes
ENSG00000205339,Cytosol;Nucleoplasm
ENSG00000205352,Nucleoplasm
ENSG00000205413,Cytosol;Vesicles
ENSG00000205683,Nucleoplasm
ENSG00000206053,Cytosol;Plasma membrane
ENSG00000213079,Nucleoplasm
ENSG00000213085,Nucleoplasm
ENSG00000213221,Mitochondria
ENSG00000213366,Cytosol
ENSG00000213639,Nucleus;Plasma membrane
ENSG00000213672,Plasma membrane
ENSG00000213782,Nucleoli
ENSG00000213865,Nucleoplasm
ENSG00000214022,Nucleus
ENSG00000214253,Mitochondria
ENSG00000214753,Nucleoplasm
ENSG00000215021,Mitochondria
ENSG00000215883,Nucleoplasm
ENSG00000221886,Nucleoplasm
ENSG00000222011,Cytosol
ENSG00000224470,Nucleus
ENSG00000225921,Nucleoli
ENSG00000226650,Nucleoplasm
ENSG00000227345,Nucleus;Vesicles
ENSG00000239672,Cytosol
ENSG00000239900,Cytosol
ENSG00000240230,Cytosol
ENSG00000240682,Nuclear speckles
ENSG00000243156,Nucleoplasm
ENSG00000243943,Nucleus
ENSG00000244462,Nucleoplasm
ENSG00000244687,Nucleoplasm
ENSG00000248487,Vesicles
ENSG00000249751,Plasma membrane
ENSG00000253729,Nucleoplasm
ENSG00000254986,Cytosol
ENSG00000257390,Nuclear speckles
ENSG00000258644,Mitochondria
ENSG00000259956,Nucleoplasm
ENSG00000261150,Intermediate filaments
ENSG00000261236,Nucleoli;Nucleus
ENSG00000261796,Nuclear speckles
ENSG00000262660,Mitochondria
ENSG00000263001,Nucleoplasm
ENSG00000265241,Nuclear speckles
ENSG00000269335,Cytosol
ENSG00000270647,Nucleoplasm
ENSG00000272031,Cytosol
ENSG00000273559,Nuclear speckles
ENSG00000277791,Mitochondria
ENSG00000278259,Cytosol
ENSG00000278619,Mitochondria
ENSG00000278845,Mitochondria
